	Facility Zip Code	Facility County	Facility City	Facility State
18064	12309	SCHE	SCHENECTADY    	NY
18065	12305	SCHE	SCHENECTADY    	NY
18066	12304	SCHE	SCHENECTADY    	NY
18067	12303	SCHE	SCHENECTADY    	NY
18068	12308	SCHE	SCHENECTADY    	NY
18069	12303	SCHE	SCHENECTADY    	NY
18070	12303	SCHE	SCHENECTADY    	NY
18071	12305	SCHE	SCHENECTADY    	NY
18072	12306	SCHE	SCHENECTADY    	NY
18073	12303	SCHE	SCHENECTADY    	NY
18074	12304	SCHE	SCHENECTADY    	NY
18075	12303	SCHE	SCHENECTADY    	NY
18076	12307	SCHE	SCHENECTADY    	NY
18077	12306	SCHE	SCHENECTADY    	NY
18078	12304	SCHE	SCHENECTADY    	NY
18079	12303	SCHE	SCHENECTADY    	NY
18080	12305	SCHE	SCHENECTADY    	NY
18081	12308	SCHE	SCHENECTADY    	NY
18082	12302	SCHE	SCOTIA         	NY
18083	12302	SCHE	SCOTIA         	NY
18084	12302	SCHE	SCOTIA         	NY
18085	12302	SCHE	SCOTIA         	NY
18086	12302	SCHE	SCOTIA         	NY
18087	12302	SCHE	SCOTIA         	NY
18088	12302	SCHE	SCOTIA         	NY
18089	12302	SCHE	SCOTIA         	NY
18090	12302	SCHE	SCOTIA         	NY
18091	12302	SCHE	SCOTIA         	NY
18092	12302	SCHE	SCOTIA         	NY
18093	12302	SCHE	SCOTIA         	NY
18094	12302	SCHE	SCOTIA         	NY
18095	12302	SCHE	SCOTIA         	NY
18096	12302	SCHE	SCOTIA         	NY
18097	12302	SCHE	SCOTIA         	NY
18098	12302	SCHE	SCOTIA         	NY
18099	12302	SCHE	SCOTIA         	NY
18100	12302	SCHE	SCOTIA         	NY
18101	12302	SCHE	SCOTIA         	NY
18102	12302	SCHE	SCOTIA         	NY
18103	12302	SCHE	SCOTIA         	NY
18104	12302	SCHE	SCOTIA         	NY
18105	12302	SCHE	SCOTIA         	NY
18106	12302	SCHE	SCOTIA         	NY
18107	12302	SCHE	SCOTIA         	NY
18108	12302	SCHE	SCOTIA         	NY
18109	12302	SCHE	SCOTIA         	NY
18110	12302	SCHE	SCOTIA         	NY
18111	12302	SCHE	SCOTIA         	NY
18112	12023	SCHO	BERNE          	NY
18113	12031	SCHO	CARLISLE       	NY
18114	12031	SCHO	CARLISLE       	NY
18115	12035	SCHO	CENTRAL BRIDGE 	NY
18116	12043	SCHO	COBLESKILL     	NY
18117	12042	SCHO	COBLESKILL     	NY
18118	12043	SCHO	COBLESKILL     	NY
18119	12043	SCHO	COBLESKILL     	NY
18120	12043	SCHO	COBLESKILL     	NY
18121	12043	SCHO	COBLESKILL     	NY
18122	12043	SCHO	COBLESKILL     	NY
18123	12043	SCHO	COBLESKILL     	NY
18124	12043	SCHO	COBLESKILL     	NY
18125	12043	SCHO	COBLESKILL     	NY
18126	12043	SCHO	COBLESKILL     	NY
18127	12043	SCHO	COBLESKILL     	NY
18128	12043	SCHO	COBLESKILL     	NY
18129	12043	SCHO	COBLESKILL     	NY
18130	12043	SCHO	COBLESKILL     	NY
18131	12043	SCHO	COBLESKILL     	NY
18132	12043	SCHO	COBLESKILL     	NY
18133	12043	SCHO	COBLESKILL     	NY
18134	12043	SCHO	COBLESKILL     	NY
18135	12043	SCHO	COBLESKILL     	NY
18136	12043	SCHO	COBLESKILL     	NY
18137	12043	SCHO	COBLESKILL     	NY
18138	12043	SCHO	COBLESKILL     	NY
18139	12043	SCHO	COBLESKILL     	NY
18140	12043	SCHO	COBLESKILL     	NY
18141	12066	SCHO	ESPERANCE      	NY
18142	12066	SCHO	ESPERANCE      	NY
18143	12066	SCHO	ESPERANCE      	NY
18144	12066	SCHO	ESPERANCE      	NY
18145	12071	SCHO	FULTONHAM      	NY
18146	12071	SCHO	FULTONHAM      	NY
18147	12076	SCHO	GILBOA         	NY
18148	12076	SCHO	GILBOA         	NY
18149	12076	SCHO	GILBOA         	NY
18150	12076	SCHO	GILBOA         	NY
18151	12092	SCHO	HOWES CAVE     	NY
18152	12093	SCHO	JEFFERSON      	NY
18153	12093	SCHO	JEFFERSON      	NY
18154	12093	SCHO	JEFFERSON      	NY
18155	12093	SCHO	JEFFERSON      	NY
18156	12122	SCHO	MIDDLEBURG     	NY
18157	12122	SCHO	MIDDLEBURG     	NY
18158	12122	SCHO	MIDDLEBURG     	NY
18159	12122	SCHO	MIDDLEBURGH    	NY
18160	12122	SCHO	MIDDLEBURGH    	NY
18161	12122	SCHO	MIDDLEBURGH    	NY
18162	12122	SCHO	MIDDLEBURGH    	NY
18163	12122	SCHO	MIDDLEBURGH    	NY
18164	12122	SCHO	MIDDLEBURGH    	NY
18165	12122	SCHO	MIDDLEBURGH    	NY
18166	12122	SCHO	MIDDLEBURGH    	NY
18167	12122	SCHO	MIDDLEBURGH    	NY
18168	12122	SCHO	MIDDLEBURGH    	NY
18169	12131	SCHO	N BLENHEIM     	NY
18170	12131	SCHO	NORTH BLENHEIM 	NY
18171	12149	SCHO	RICHMONDVILLE  	NY
18172	12149	SCHO	RICHMONDVILLE  	NY
18173	12149	SCHO	RICHMONDVILLE  	NY
18174	12149	SCHO	RICHMONDVILLE  	NY
18175	12157	SCHO	SCHOHARIE      	NY
18176	12157	SCHO	SCHOHARIE      	NY
18177	12157	SCHO	SCHOHARIE      	NY
18178	12157	SCHO	SCHOHARIE      	NY
18179	12157	SCHO	SCHOHARIE      	NY
18180	12157	SCHO	SCHOHARIE      	NY
18181	12157	SCHO	SCHOHARIE      	NY
18182	12157	SCHO	SCHOHARIE      	NY
18183	12157	SCHO	SCHOHARIE      	NY
18184	12157	SCHO	SCHOHARIE      	NY
18185	12157	SCHO	SCHOHARIE      	NY
18186	13459	SCHO	SHARON SPRINGS 	NY
18187	13459	SCHO	SHARON SPRINGS 	NY
18188	12160	SCHO	SLOANSVILLE    	NY
18189	12160	SCHO	SLOANSVILLE    	NY
18190	12160	SCHO	SLOANSVILLE    	NY
18191	12167	SCHO	STAMFORD       	NY
18192	12167	SCHO	STAMFORD       	NY
18193	12167	SCHO	STAMFORD       	NY
18194	12175	SCHO	SUMMIT         	NY
18195	12187	SCHO	WARNERVILLE    	NY
18196	12187	SCHO	WARNERVILLE    	NY
18197	12187	SCHO	WARNERVILLE    	NY
18198	12187	SCHO	WARNERVILLE    	NY
18199	14805	SCHU	ALPINE         	NY
18200	14805	SCHU	ALPINE         	NY
18201	14805	SCHU	ALPINE         	NY
18202	14805	SCHU	ALPINE         	NY
18203	14812	SCHU	BEAVER DAM     	NY
18204	14812	SCHU	BEAVER DAMS    	NY
18205	14812	SCHU	BEAVER DAMS    	NY
18206	14812	SCHU	BEAVER DAMS    	NY
18207	14812	SCHU	BEAVER DAMS    	NY
18208	14812	SCHU	BEAVER DAMS    	NY
18209	14812	SCHU	BEAVER DAMS    	NY
18210	14815	SCHU	BRADFORD       	NY
18211	14815	SCHU	BRADFORD       	NY
18212	14818	SCHU	BURDETT        	NY
18213	14818	SCHU	BURDETT        	NY
18214	14818	SCHU	BURDETT        	NY
18215	14818	SCHU	BURDETT        	NY
18216	14818	SCHU	BURDETT        	NY
18217	14824	SCHU	CAYUTA         	NY
18218	14824	SCHU	CAYUTA         	NY
18219	14824	SCHU	CAYUTA         	NY
18220	14824	SCHU	CAYUTA         	NY
18221	14824	SCHU	CAYUTA         	NY
18222	14837	SCHU	DUNDEE         	NY
18223	14837	SCHU	DUNDEE         	NY
18224	14863	SCHU	MECKLENBURG    	NY
18225	14863	SCHU	MECKLENBURG    	NY
18226	14864	SCHU	MILLPORT       	NY
18227	14865	SCHU	MONTOUR FALLS  	NY
18228	14865	SCHU	MONTOUR FALLS  	NY
18229	14865	SCHU	MONTOUR FALLS  	NY
18230	14865	SCHU	MONTOUR FALLS  	NY
18231	14865	SCHU	MONTOUR FALLS  	NY
18232	14865	SCHU	MONTOUR FALLS  	NY
18233	14865	SCHU	MONTOUR FALLS  	NY
18234	14865	SCHU	MONTOUR FALLS  	NY
18235	14865	SCHU	MONTOUR FALLS  	NY
18236	14865	SCHU	MONTOUR FALLS  	NY
18237	14865	SCHU	MONTOUR FALLS  	NY
18238	14865	SCHU	MONTOUR FALLS  	NY
18239	14865	SCHU	MONTOUR FLS    	NY
18240	14869	SCHU	ODESSA         	NY
18241	14869	SCHU	ODESSA         	NY
18242	14869	SCHU	ODESSA         	NY
18243	14869	SCHU	ODESSA         	NY
18244	14870	SCHU	PAINTED POST   	NY
18245	14876	SCHU	READING CENTER 	NY
18246	14876	SCHU	READING CENTER 	NY
18247	14878	SCHU	ROCK STREAM    	NY
18248	14878	SCHU	ROCK STREAM    	NY
18249	14886	SCHU	TRUMANSBURG    	NY
18250	14886	SCHU	TRUMANSBURG    	NY
18251	14886	SCHU	TRUMANSBURG    	NY
18252	14886	SCHU	TRUMANSBURG    	NY
18253	14886	SCHU	TRUMANSBURG    	NY
18254	14886	SCHU	TRUMANSBURG    	NY
18255	14886	SCHU	TRUMANSBURG    	NY
18256	14891	SCHU	WATKINS GLEN   	NY
18257	14891	SCHU	WATKINS GLEN   	NY
18258	14891	SCHU	WATKINS GLEN   	NY
18259	14891	SCHU	WATKINS GLEN   	NY
18260	14891	SCHU	WATKINS GLEN   	NY
18261	14891	SCHU	WATKINS GLEN   	NY
18262	14891	SCHU	WATKINS GLEN   	NY
18263	14891	SCHU	WATKINS GLEN   	NY
18264	14891	SCHU	WATKINS GLEN   	NY
18265	14891	SCHU	WATKINS GLEN   	NY
18266	14891	SCHU	WATKINS GLEN   	NY
18267	13065	SENE	FAYETTE        	NY
18268	14456	SENE	GENEVA         	NY
18269	14456	SENE	GENEVA         	NY
18270	14456	SENE	GENEVA         	NY
18271	14456	SENE	GENEVA         	NY
18272	14847	SENE	INTERLAKEN     	NY
18273	14847	SENE	INTERLAKEN     	NY
18274	14847	SENE	INTERLAKEN     	NY
18275	14847	SENE	INTERLAKEN     	NY
18276	14847	SENE	INTERLAKEN     	NY
18277	14521	SENE	OVID           	NY
18278	14521	SENE	OVID           	NY
18279	14521	SENE	OVID           	NY
18280	14521	SENE	OVID           	NY
18281	14521	SENE	OVID           	NY
18282	14521	SENE	OVID           	NY
18283	14532	SENE	PHELPS         	NY
18284	14541	SENE	ROMULUS        	NY
18285	14541	SENE	ROMULUS        	NY
18286	13148	SENE	SENECA FALLS   	NY
18287	13148	SENE	SENECA FALLS   	NY
18288	13148	SENE	SENECA FALLS   	NY
18289	13148	SENE	SENECA FALLS   	NY
18290	13148	SENE	SENECA FALLS   	NY
18291	13148	SENE	SENECA FALLS   	NY
18292	13148	SENE	SENECA FALLS   	NY
18293	13148	SENE	SENECA FALLS   	NY
18294	13148	SENE	SENECA FALLS   	NY
18295	13148	SENE	SENECA FALLS   	NY
18296	13148	SENE	SENECA FALLS   	NY
18297	13148	SENE	SENECA FALLS   	NY
18298	13148	SENE	SENECA FLS     	NY
18299	14886	SENE	TRUMANSBURG    	NY
18300	13165	SENE	WATERLOO       	NY
18301	13165	SENE	WATERLOO       	NY
18302	13165	SENE	WATERLOO       	NY
18303	13165	SENE	WATERLOO       	NY
18304	13165	SENE	WATERLOO       	NY
18305	13165	SENE	WATERLOO       	NY
18306	13165	SENE	WATERLOO       	NY
18307	13165	SENE	WATERLOO       	NY
18308	13165	SENE	WATERLOO       	NY
18309	13165	SENE	WATERLOO       	NY
18310	13165	SENE	WATERLOO       	NY
18311	13165	SENE	WATERLOO       	NY
18312	13165	SENE	WATERLOO       	NY
18313	13165	SENE	WATERLOO       	NY
18314	13165	SENE	WATERLOO       	NY
18315	13165	SENE	WATERLOO       	NY
18316	13165	SENE	WATERLOO       	NY
18317	13165	SENE	WATERLOO       	NY
18318	13165	SENE	WATERLOO       	NY
18319	13165	SENE	WATERLOO       	NY
18320	13165	SENE	WATERLOO       	NY
18321	13165	SENE	WATERLOO       	NY
18322	13165	SENE	WATERLOO       	NY
18323	13165	SENE	WATERLOO       	NY
18324	13165	SENE	WATERLOO       	NY
18325	13165	SENE	WATERLOO       	NY
18326	13165	SENE	WATERLOO       	NY
18327	13165	SENE	WATERLOO       	NY
18328	13165	SENE	WATERLOO       	NY
18329	13165	SENE	WATERLOO       	NY
18330	13165	SENE	WATERLOO       	NY
18331	13165	SENE	WATERLOO       	NY
18332	13165	SENE	WATERLOO       	NY
18333	13165	SENE	WATERLOO       	NY
18334	13165	SENE	WATERLOO       	NY
18335	13165	SENE	WATERLOO       	NY
18336	13165	SENE	WATERLOO       	NY
18337	13165	SENE	WATERLOO       	NY
18338	13165	SENE	WATERLOO       	NY
18339	13165	SENE	WATERLOO       	NY
18340	13165	SENE	WATERLOO       	NY
18341	13165	SENE	WATERLOO       	NY
18342	13165	SENE	WATERLOO       	NY
18343	14801	STEU	ADDISION       	NY
18344	14801	STEU	ADDISON        	NY
18345	14801	STEU	ADDISON        	NY
18346	14801	STEU	ADDISON        	NY
18347	14801	STEU	ADDISON        	NY
18348	14801	STEU	ADDISON        	NY
18349	14801	STEU	ADDISON        	NY
18350	14801	STEU	ADDISON        	NY
18351	14801	STEU	ADDISON        	NY
18352	14801	STEU	ADDISON        	NY
18353	14801	STEU	ADDISON        	NY
18354	14807	STEU	ARKPORT        	NY
18355	14807	STEU	ARKPORT        	NY
18356	14807	STEU	ARKPORT        	NY
18357	14807	STEU	ARKPORT        	NY
18358	14807	STEU	ARKPORT        	NY
18359	14807	STEU	ARKPORT        	NY
18360	14807	STEU	ARKPORT        	NY
18361	14807	STEU	ARKPORT        	NY
18362	14807	STEU	ARKPORT        	NY
18363	14807	STEU	ARKPORT        	NY
18364	14807	STEU	ARKPORT        	NY
18365	14807	STEU	ARKPORT        	NY
18366	14807	STEU	ARKPORT        	NY
18367	14807	STEU	ARKPORT        	NY
18368	14809	STEU	AVOCA          	NY
18369	14809	STEU	AVOCA          	NY
18370	14809	STEU	AVOCA          	NY
18371	14809	STEU	AVOCA          	NY
18372	14809	STEU	AVOCA          	NY
18373	14809	STEU	AVOCA          	NY
18374	14809	STEU	AVOCA          	NY
18375	14809	STEU	AVOCA          	NY
18376	14810	STEU	BATH           	NY
18377	14810	STEU	BATH           	NY
18378	14810	STEU	BATH           	NY
18379	14810	STEU	BATH           	NY
18380	14810	STEU	BATH           	NY
18381	14810	STEU	BATH           	NY
18382	14810	STEU	BATH           	NY
18383	14810	STEU	BATH           	NY
18384	14810	STEU	BATH           	NY
18385	14810	STEU	BATH           	NY
18386	14810	STEU	BATH           	NY
18387	14810	STEU	BATH           	NY
18388	14810	STEU	BATH           	NY
18389	14810	STEU	BATH           	NY
18390	14810	STEU	BATH           	NY
18391	14810	STEU	BATH           	NY
18392	14810	STEU	BATH           	NY
18393	14810	STEU	BATH           	NY
18394	14810	STEU	BATH           	NY
18395	14810	STEU	BATH           	NY
18396	14810	STEU	BATH           	NY
18397	14810	STEU	BATH           	NY
18398	14810	STEU	BATH           	NY
18399	14810	STEU	BATH           	NY
18400	14810	STEU	BATH           	NY
18401	14810	STEU	BATH           	NY
18402	14810	STEU	BATH           	NY
18403	14810	STEU	BATH           	NY
18404	14810	STEU	BATH           	NY
18405	14810	STEU	BATH           	NY
18406	14810	STEU	BATH           	NY
18407	14810	STEU	BATH           	NY
18408	14810	STEU	BATH           	NY
18409	14810	STEU	BATH           	NY
18410	14810	STEU	BATH           	NY
18411	14810	STEU	BATH           	NY
18412	14810	STEU	BATH           	NY
18413	14810	STEU	BATH           	NY
18414	14810	STEU	BATH           	NY
18415	14810	STEU	BATH           	NY
18416	14814	STEU	BIG FLATS      	NY
18417	14819	STEU	CAMERON        	NY
18418	14821	STEU	CAMPBELL       	NY
18419	14821	STEU	CAMPBELL       	NY
18420	14821	STEU	CAMPBELL       	NY
18421	14821	STEU	CAMPBELL       	NY
18422	14821	STEU	CAMPBELL       	NY
18423	14821	STEU	CAMPBELL       	NY
18424	14821	STEU	CAMPBELL       	NY
18425	14821	STEU	CAMPBELL       	NY
18426	14821	STEU	CAMPBELL       	NY
18427	14821	STEU	CAMPBELL       	NY
18428	14823	STEU	CANISTEO       	NY
18429	14823	STEU	CANISTEO       	NY
18430	14823	STEU	CANISTEO       	NY
18431	14823	STEU	CANISTEO       	NY
18432	14823	STEU	CANISTEO       	NY
18433	14823	STEU	CANISTEO       	NY
18434	14823	STEU	CANISTEO       	NY
18435	14823	STEU	CANISTEO       	NY
18436	14823	STEU	CANISTEO       	NY
18437	14823	STEU	CANISTEO       	NY
18438	14823	STEU	CANISTEO       	NY
18439	14823	STEU	CANISTEO       	NY
18440	14823	STEU	CANISTEO       	NY
18441	14826	STEU	COHOCTON       	NY
18442	14826	STEU	COHOCTON       	NY
18443	14826	STEU	COHOCTON       	NY
18444	14826	STEU	COHOCTON       	NY
18445	14826	STEU	COHOCTON       	NY
18446	14827	STEU	COOPERS PLAINS 	NY
18447	14830	STEU	CORNING        	NY
18448	14830	STEU	CORNING        	NY
18449	14830	STEU	CORNING        	NY
18450	14830	STEU	CORNING        	NY
18451	14830	STEU	CORNING        	NY
18452	14830	STEU	CORNING        	NY
18453	14830	STEU	CORNING        	NY
18454	14830	STEU	CORNING        	NY
18455	14830	STEU	CORNING        	NY
18456	14830	STEU	CORNING        	NY
18457	14830	STEU	CORNING        	NY
18458	14830	STEU	CORNING        	NY
18459	14830	STEU	CORNING        	NY
18460	14830	STEU	CORNING        	NY
18461	14830	STEU	CORNING        	NY
18462	14830	STEU	CORNING        	NY
18463	14830	STEU	CORNING        	NY
18464	14830	STEU	CORNING        	NY
18465	14830	STEU	CORNING        	NY
18466	14830	STEU	CORNING        	NY
18467	14830	STEU	CORNING        	NY
18468	14830	STEU	CORNING        	NY
18469	14830	STEU	CORNING        	NY
18470	14830	STEU	CORNING        	NY
18471	14830	STEU	CORNING        	NY
18472	14831	STEU	CORNING        	NY
18473	14830	STEU	CORNING        	NY
18474	14830	STEU	CORNING        	NY
18475	14830	STEU	CORNING        	NY
18476	14830	STEU	CORNING        	NY
18477	14830	STEU	CORNING        	NY
18478	14830	STEU	CORNING        	NY
18479	14830	STEU	CORNING        	NY
18480	14437	STEU	DANSVILLE      	NY
18481	14437	STEU	DANSVILLE      	NY
18482	14839	STEU	GREENWOOD      	NY
18483	14839	STEU	GREENWOOD      	NY
18484	14840	STEU	HAMMONDSPORT   	NY
18485	14840	STEU	HAMMONDSPORT   	NY
18486	14840	STEU	HAMMONDSPORT   	NY
18487	14843	STEU	HORNELL        	NY
18488	14843	STEU	HORNELL        	NY
18489	14843	STEU	HORNELL        	NY
18490	14843	STEU	HORNELL        	NY
18491	14843	STEU	HORNELL        	NY
18492	14843	STEU	HORNELL        	NY
18493	14843	STEU	HORNELL        	NY
18494	14843	STEU	HORNELL        	NY
18495	14843	STEU	HORNELL        	NY
18496	14843	STEU	HORNELL        	NY
18497	14843	STEU	HORNELL        	NY
18498	14843	STEU	HORNELL        	NY
18499	14843	STEU	HORNELL        	NY
18500	14843	STEU	HORNELL        	NY
18501	14843	STEU	HORNELL        	NY
18502	14843	STEU	HORNELL        	NY
18503	14843	STEU	HORNELL        	NY
18504	14843	STEU	HORNELL        	NY
18505	14843	STEU	HORNELL        	NY
18506	14843	STEU	HORNELL        	NY
18507	14843	STEU	HORNELL        	NY
18508	14843	STEU	HORNELL        	NY
18509	14843	STEU	HORNELL        	NY
18510	14843	STEU	HORNELL        	NY
18511	14843	STEU	HORNELL        	NY
18512	14843	STEU	HORNELL        	NY
18513	14843	STEU	HORNELL        	NY
18514	14843	STEU	HORNELL        	NY
18515	14843	STEU	HORNELL        	NY
18516	14843	STEU	HORNELL        	NY
18517	14843	STEU	HORNELL        	NY
18518	14843	STEU	HORNELL        	NY
18519	14843	STEU	HORNELL        	NY
18520	14843	STEU	HORNELL        	NY
18521	14843	STEU	HORNELL        	NY
18522	14843	STEU	HORNELL        	NY
18523	14843	STEU	HORNELL        	NY
18524	14855	STEU	JASPER         	NY
18525	14856	STEU	KANONA         	NY
18526	14858	STEU	LINDLEY        	NY
18527	14858	STEU	LINDLEY        	NY
18528	14858	STEU	LINDLEY        	NY
18529	14512	STEU	NAPLES         	NY
18530	14512	STEU	NAPLES         	NY
18531	14868	STEU	N CHOCTON      	NY
18532	14843	STEU	N HORNELL      	NY
18533	14870	STEU	PAINTED POST   	NY
18534	14870	STEU	PAINTED POST   	NY
18535	14870	STEU	PAINTED POST   	NY
18536	14870	STEU	PAINTED POST   	NY
18537	14870	STEU	PAINTED POST   	NY
18538	14870	STEU	PAINTED POST   	NY
18539	14870	STEU	PAINTED POST   	NY
18540	14870	STEU	PAINTED POST   	NY
18541	14870	STEU	PAINTED POST   	NY
18542	14870	STEU	PAINTED POST   	NY
18543	14870	STEU	PAINTED POST   	NY
18544	14870	STEU	PAINTED POST   	NY
18545	14870	STEU	PAINTED POST   	NY
18546	14529	STEU	PERKINSVILLE   	NY
18547	14871	STEU	PINE CITY      	NY
18548	14873	STEU	PRATTSBURG     	NY
18549	14873	STEU	PRATTSBURGH    	NY
18550	14873	STEU	PRATTSBURGH    	NY
18551	14879	STEU	SAVONA         	NY
18552	14879	STEU	SAVONA         	NY
18553	14879	STEU	SAVONA         	NY
18554	14830	STEU	S CORNING      	NY
18555	14885	STEU	TROUPSBURG     	NY
18556	14885	STEU	TROUPSBURG     	NY
18557	14572	STEU	WAYLAND        	NY
18558	14572	STEU	WAYLAND        	NY
18559	14572	STEU	WAYLAND        	NY
18560	14572	STEU	WAYLAND        	NY
18561	14572	STEU	WAYLAND        	NY
18562	14572	STEU	WAYLAND        	NY
18563	14572	STEU	WAYLAND        	NY
18564	14572	STEU	WAYLAND        	NY
18565	14572	STEU	WAYLAND        	NY
18566	14572	STEU	WAYLAND        	NY
18567	14572	STEU	WAYLAND        	NY
18568	14572	STEU	WAYLAND        	NY
18569	14898	STEU	WOODHULL       	NY
18570	14898	STEU	WOODHULL       	NY
18571	14898	STEU	WOODHULL       	NY
18572	13613	STLA	BRASHER FALLS  	NY
18573	13613	STLA	BRASHER FALLS  	NY
18574	13613	STLA	BRASHER FALLS  	NY
18575	13613	STLA	BRASHER FALLS  	NY
18576	13613	STLA	BRASHER FALLS  	NY
18577	13613	STLA	BRASHER FLS    	NY
18578	13614	STLA	BRIER HILL     	NY
18579	13617	STLA	CANTON         	NY
18580	13617	STLA	CANTON         	NY
18581	13617	STLA	CANTON         	NY
18582	13617	STLA	CANTON         	NY
18583	13617	STLA	CANTON         	NY
18584	13617	STLA	CANTON         	NY
18585	13617	STLA	CANTON         	NY
18586	13617	STLA	CANTON         	NY
18587	13617	STLA	CANTON         	NY
18588	13617	STLA	CANTON         	NY
18589	13617	STLA	CANTON         	NY
18590	13617	STLA	CANTON         	NY
18591	13617	STLA	CANTON         	NY
18592	13617	STLA	CANTON         	NY
18593	13617	STLA	CANTON         	NY
18594	13617	STLA	CANTON         	NY
18595	13617	STLA	CANTON         	NY
18596	13617	STLA	CANTON         	NY
18597	13621	STLA	CHASE MILLS    	NY
18598	13623	STLA	CHIPPEWA BAY   	NY
18599	13625	STLA	COLTON         	NY
18600	13625	STLA	COLTON         	NY
18601	13630	STLA	DEKALB JCT     	NY
18602	13630	STLA	DEKALB JCT     	NY
18603	13630	STLA	DEKALB JCT     	NY
18604	13630	STLA	DEKALB JCT     	NY
18605	13635	STLA	EDWARDS        	NY
18606	13635	STLA	EDWARDS        	NY
18607	13635	STLA	EDWARDS        	NY
18608	13635	STLA	EDWARDS        	NY
18609	13635	STLA	EDWARDS        	NY
18610	13635	STLA	EDWARDS        	NY
18611	13639	STLA	FINE           	NY
18612	13642	STLA	GOUVERNER      	NY
18613	13642	STLA	GOUVERNER      	NY
18614	13642	STLA	GOUVERNEUR     	NY
18615	13642	STLA	GOUVERNEUR     	NY
18616	13642	STLA	GOUVERNEUR     	NY
18617	13642	STLA	GOUVERNEUR     	NY
18618	13642	STLA	GOUVERNEUR     	NY
18619	13642	STLA	GOUVERNEUR     	NY
18620	13642	STLA	GOUVERNEUR     	NY
18621	13642	STLA	GOUVERNEUR     	NY
18622	13642	STLA	GOUVERNEUR     	NY
18623	13642	STLA	GOUVERNEUR     	NY
18624	13642	STLA	GOUVERNEUR     	NY
18625	13642	STLA	GOUVERNEUR     	NY
18626	13642	STLA	GOUVERNEUR     	NY
18627	13642	STLA	GOUVERNEUR     	NY
18628	13642	STLA	GOUVERNEUR     	NY
18629	13642	STLA	GOUVERNEUR     	NY
18630	13642	STLA	GOUVERNEUR     	NY
18631	13642	STLA	GOUVERNEUR     	NY
18632	13642	STLA	GOUVERNEUR     	NY
18633	13642	STLA	GOUVERNEUR     	NY
18634	13642	STLA	GOUVERNEUR     	NY
18635	13645	STLA	HAILESBORO     	NY
18636	13646	STLA	HAMMOND        	NY
18637	13646	STLA	HAMMOND        	NY
18638	13646	STLA	HAMMOND        	NY
18639	13646	STLA	HAMMOND        	NY
18640	13646	STLA	HAMMOND        	NY
18641	13646	STLA	HAMMOND        	NY
18642	13646	STLA	HAMMOND        	NY
18643	13646	STLA	HAMMOND        	NY
18644	13647	STLA	HANNAWA FALLS  	NY
18645	13648	STLA	HARRISVILLE    	NY
18646	13648	STLA	HARRISVILLE    	NY
18647	13652	STLA	HERMON         	NY
18648	13652	STLA	HERMON         	NY
18649	13652	STLA	HERMON         	NY
18650	13617	STLA	HEULVELTON     	NY
18651	13654	STLA	HEUVELTON      	NY
18652	13654	STLA	HEUVELTON      	NY
18653	13654	STLA	HEUVELTON      	NY
18654	13654	STLA	HEUVELTON      	NY
18655	13654	STLA	HEUVELTON      	NY
18656	13654	STLA	HEUVELTON      	NY
18657	13654	STLA	HEUVELTON      	NY
18658	13654	STLA	HEUVELTON      	NY
18659	13654	STLA	HEUVELTON      	NY
18660	13654	STLA	HEUVELTON      	NY
18661	13654	STLA	HEUVELTON      	NY
18662	13654	STLA	HEUVELTON      	NY
18663	12965	STLA	HOPKINTON      	NY
18664	13658	STLA	LISBON         	NY
18665	13658	STLA	LISBON         	NY
18666	13658	STLA	LISBON         	NY
18667	13658	STLA	LISBON         	NY
18668	13658	STLA	LISBON         	NY
18669	13658	STLA	LISBON         	NY
18670	13660	STLA	MADRID         	NY
18671	13660	STLA	MADRID         	NY
18672	13660	STLA	MADRID         	NY
18673	13660	STLA	MADRID         	NY
18674	13660	STLA	MADRID         	NY
18675	13662	STLA	MASSENA        	NY
18676	13662	STLA	MASSENA        	NY
18677	13662	STLA	MASSENA        	NY
18678	13662	STLA	MASSENA        	NY
18679	13662	STLA	MASSENA        	NY
18680	13662	STLA	MASSENA        	NY
18681	13662	STLA	MASSENA        	NY
18682	13662	STLA	MASSENA        	NY
18683	13662	STLA	MASSENA        	NY
18684	13662	STLA	MASSENA        	NY
18685	13662	STLA	MASSENA        	NY
18686	13662	STLA	MASSENA        	NY
18687	13662	STLA	MASSENA        	NY
18688	13662	STLA	MASSENA        	NY
18689	13662	STLA	MASSENA        	NY
18690	13662	STLA	MASSENA        	NY
18691	13662	STLA	MASSENA        	NY
18692	13662	STLA	MASSENA        	NY
18693	13662	STLA	MASSENA        	NY
18694	13662	STLA	MASSENA        	NY
18695	13662	STLA	MASSENA        	NY
18696	13662	STLA	MASSENA        	NY
18697	13662	STLA	MASSENA        	NY
18698	13662	STLA	MASSENA        	NY
18699	13662	STLA	MASSENA        	NY
18700	13662	STLA	MASSENA        	NY
18701	13662	STLA	MASSENA        	NY
18702	13662	STLA	MASSENA        	NY
18703	13662	STLA	MASSENA        	NY
18704	13662	STLA	MASSENA        	NY
18705	13662	STLA	MASSENA        	NY
18706	13662	STLA	MASSENA        	NY
18707	13662	STLA	MASSENA        	NY
18708	13662	STLA	MASSENA        	NY
18709	13662	STLA	MASSENA        	NY
18710	13662	STLA	MASSENA        	NY
18711	13662	STLA	MASSENA        	NY
