	ID	OWNER
5683	4656073	NON-PROFIT
5684	5018901	PROPRIETARY
5685	8213203	NON-PROFIT
5686	5519114	NON-PROFIT
5687	5918960	NON-PROFIT
5688	9119007	NON-PROFIT
5689	162870764	NOT AVAILABLE
5690	163970508	NOT AVAILABLE
5691	15617402	PROPRIETARY
5692	186685248	NOT AVAILABLE
5693	17217405	NON-PROFIT
5694	9715219	NON-PROFIT
5695	10815136	NON-PROFIT
5696	11315213	NON-PROFIT
5697	12615215	NON-PROFIT
5698	7868651	GOVERNMENT - LOCAL
5699	3568601	NON-PROFIT
5700	6269001	NON-PROFIT
5701	4868114	PROPRIETARY
5702	14415212	PROPRIETARY
5703	18115224	NON-PROFIT
5704	18815146	NON-PROFIT
5705	101262864	NOT AVAILABLE
5706	100062249	NON-PROFIT
5707	7764014	NON-PROFIT
5708	101561342	NOT AVAILABLE
5709	22515212	NON-PROFIT
5710	24115132	NON-PROFIT
5711	24915236	NON-PROFIT
5712	8956156	NON-PROFIT
5713	860025	NON-PROFIT
5714	2968632	GOVERNMENT - LOCAL
5715	97460611	NOT AVAILABLE
5716	8917745	PROPRIETARY
5717	11917764	NON-PROFIT
5718	4218218	NON-PROFIT
5719	4960064	GOVERNMENT - FEDERAL
5720	96360624	NOT AVAILABLE
5721	2019111	NON-PROFIT
5722	99460631	NOT AVAILABLE
5723	5619114	NON-PROFIT
5724	6319111	PROPRIETARY
5725	6819102	PROPRIETARY
5726	7062230	NON-PROFIT
5727	6968756	NON-PROFIT
5728	3669145	GOVERNMENT - LOCAL
5729	12419134	PROPRIETARY
5730	15519146	NON-PROFIT
5731	18919128	PROPRIETARY
5732	2245891	NON-PROFIT
5733	17445005	NON-PROFIT
5734	10445750	NON-PROFIT
5735	62872958	PROPRIETARY
5736	60872205	GOVERNMENT - STATE
5737	19815552	NON-PROFIT
5738	6118704	PROPRIETARY
5739	10718711	NON-PROFIT
5740	25118711	GOVERNMENT - FEDERAL
5741	7968765	NON-PROFIT
5742	118017	NON-PROFIT
5743	3190073	GOVERNMENT - FEDERAL
5744	493703	GOVERNMENT - FEDERAL
5745	17	GOVERNMENT - FEDERAL
5746	5116117	NON-PROFIT
5747	36	GOVERNMENT - FEDERAL
5748	2994121	GOVERNMENT - FEDERAL
5749	7619002	PROPRIETARY
5750	10219403	NON-PROFIT
5751	14819403	PROPRIETARY
5752	24519446	NON-PROFIT
5753	3518411	GOVERNMENT - STATE
5754	8619096	NON-PROFIT
5755	19518452	PROPRIETARY
5756	8817044	NON-PROFIT
5757	6516125	NON-PROFIT
5758	13016146	NON-PROFIT
5759	14216127	NON-PROFIT
5760	60972209	NON-PROFIT
5761	4804240	NON-PROFIT
5762	16946052	GOVERNMENT - LOCAL
5763	11346383	PROPRIETARY
5764	25815370	PROPRIETARY
5765	2539428	GOVERNMENT - LOCAL
5766	4504240	NON-PROFIT
5767	64585016	PROPRIETARY
5768	4519013	NON-PROFIT
5769	14019083	PROPRIETARY
5770	6916550	NON-PROFIT
5771	12716544	NON-PROFIT
5772	15016504	GOVERNMENT - FEDERAL
5773	15663110	PROPRIETARY
5774	6802190	NON-PROFIT
5775	65285251	NOT AVAILABLE
5776	65085929	NOT AVAILABLE
5777	66385225	NOT AVAILABLE
5778	66485281	NON-PROFIT
5779	5702720	NON-PROFIT
5780	6601247	NON-PROFIT
5781	3701950	NON-PROFIT
5782	6201842	NON-PROFIT
5783	114	NON-PROFIT
5784	255902	NON-PROFIT
5785	119	GOVERNMENT - STATE
5786	27818801	NON-PROFIT
5787	28418045	NON-PROFIT
5788	15747802	PROPRIETARY
5789	67185224	NOT AVAILABLE
5790	13347713	PROPRIETARY
5791	16147804	NON-PROFIT
5792	83730540	NOT AVAILABLE
5793	87230912	GOVERNMENT - STATE
5794	1145242	NON-PROFIT
5795	7430349	NON-PROFIT
5796	15847630	PROPRIETARY
5797	68985258	NOT AVAILABLE
5798	11746410	PROPRIETARY
5799	69285301	GOVERNMENT - FEDERAL
5800	69485613	GOVERNMENT - FEDERAL
5801	62172704	NOT AVAILABLE
5802	179418360	NOT AVAILABLE
5803	904102	NON-PROFIT
5804	83531901	PROPRIETARY
5805	544256	NON-PROFIT
5806	164271322	PROPRIETARY
5807	4195948	NON-PROFIT
5808	3286045	GOVERNMENT - FEDERAL
5809	14347421	NON-PROFIT
5810	4885550	GOVERNMENT - FEDERAL
5811	12846545	NON-PROFIT
5812	24030322	NON-PROFIT
5813	161471301	NOT AVAILABLE
5814	16085635	PROPRIETARY
5815	6739429	GOVERNMENT - LOCAL
5816	4585634	GOVERNMENT - FEDERAL
5817	3586503	GOVERNMENT - FEDERAL
5818	24130265	PROPRIETARY
5819	87031201	NON-PROFIT
5820	83630076	NOT AVAILABLE
5821	8830642	NON-PROFIT
5822	12446060	GOVERNMENT - LOCAL
5823	2194550	GOVERNMENT - FEDERAL
5824	24530642	NON-PROFIT
5825	88830553	NON-PROFIT
5826	8255981	NON-PROFIT
5827	2257501	NON-PROFIT
5828	2657042	NON-PROFIT
5829	7757401	NON-PROFIT
5830	1002111	NON-PROFIT
5831	24730141	NON-PROFIT
5832	1302118	NON-PROFIT
5833	5104064	NON-PROFIT
5834	3255987	NON-PROFIT
5835	7302115	NON-PROFIT
5836	2490822	GOVERNMENT - FEDERAL
5837	1636083	GOVERNMENT - FEDERAL
5838	1901331	NON-PROFIT
5839	5401655	NON-PROFIT
5840	601742	NON-PROFIT
5841	1601760	PROPRIETARY
5842	5201890	NON-PROFIT
5843	5857078	NON-PROFIT
5844	7857078	GOVERNMENT - STATE
5845	10123229	PROPRIETARY
5846	3101301	NON-PROFIT
5847	4801102	NON-PROFIT
5848	144624060	NOT AVAILABLE
5849	7001069	NON-PROFIT
5850	1044501	NON-PROFIT
5851	4757701	PROPRIETARY
5852	15944667	NON-PROFIT
5853	10238663	GOVERNMENT - LOCAL
5854	8001805	NON-PROFIT
5855	14646260	NON-PROFIT
5856	4244691	GOVERNMENT - LOCAL
5857	4157105	NON-PROFIT
5858	19723454	PROPRIETARY
5859	355407	NON-PROFIT
5860	1255435	NON-PROFIT
5861	4955101	NON-PROFIT
5862	755422	NON-PROFIT
5863	11656531	NON-PROFIT
5864	1155102	NON-PROFIT
5865	155454	NON-PROFIT
5866	3655369	NON-PROFIT
5867	9639577	PROPRIETARY
5868	1804426	GOVERNMENT - DISTRICT/AUTHORITY
5869	2956538	NON-PROFIT
5870	8355767	GOVERNMENT - DISTRICT/AUTHORITY
5871	10756278	GOVERNMENT - LOCAL
5872	8856573	GOVERNMENT - DISTRICT/AUTHORITY
5873	15710451	GOVERNMENT - LOCAL
5874	9455616	NON-PROFIT
5875	6256649	NON-PROFIT
5876	164470570	NON-PROFIT
5877	11356232	GOVERNMENT - DISTRICT/AUTHORITY
5878	10456296	NON-PROFIT
5879	3056701	NON-PROFIT
5880	6156716	NON-PROFIT
5881	4855092	NON-PROFIT
5882	5855051	GOVERNMENT - LOCAL
5883	8838138	NON-PROFIT
5884	1355805	NON-PROFIT
5885	12956728	NON-PROFIT
5886	10656751	NON-PROFIT
5887	2556201	GOVERNMENT - LOCAL
5888	3455379	NON-PROFIT
5889	1855805	NON-PROFIT
5890	2155746	NON-PROFIT
5891	11618951	NON-PROFIT
5892	1755433	NON-PROFIT
5893	7755355	GOVERNMENT - LOCAL
5894	9756431	NON-PROFIT
5895	16637604	NON-PROFIT
5896	4355350	NON-PROFIT
5897	2855387	NON-PROFIT
5898	1737388	PROPRIETARY
5899	6956441	GOVERNMENT - DISTRICT/AUTHORITY
5900	2356401	NON-PROFIT
5901	5255371	NON-PROFIT
5902	856303	NON-PROFIT
5903	5356267	NON-PROFIT
5904	9656520	NON-PROFIT
5905	9556283	GOVERNMENT - LOCAL
5906	604330	GOVERNMENT - STATE
5907	7629572	PROPRIETARY
5908	12055307	NON-PROFIT
5909	413790	NON-PROFIT
5910	613790	NON-PROFIT
5911	3404938	NON-PROFIT
5912	3155021	GOVERNMENT - DISTRICT/AUTHORITY
5913	2455337	NON-PROFIT
5914	12255041	NON-PROFIT
5915	5155033	NON-PROFIT
5916	913021	NON-PROFIT
5917	297520	NON-PROFIT
5918	1214787	NON-PROFIT
5919	3104605	NON-PROFIT
5920	5797701	NON-PROFIT
5921	3497504	NON-PROFIT
5922	1497720	GOVERNMENT - DISTRICT/AUTHORITY
5923	1014048	NON-PROFIT
5924	7255057	GOVERNMENT - LOCAL
5925	1097444	GOVERNMENT - DISTRICT/AUTHORITY
5926	397420	GOVERNMENT - DISTRICT/AUTHORITY
5927	897423	GOVERNMENT - DISTRICT/AUTHORITY
5928	2497471	NON-PROFIT
5929	2783350	GOVERNMENT - LOCAL
5930	7999352	NON-PROFIT
5931	2183702	GOVERNMENT - FEDERAL
5932	9273701	PROPRIETARY
5933	3583338	NON-PROFIT
5934	3397914	NON-PROFIT
5935	13623185	NON-PROFIT
5936	10723901	NON-PROFIT
5937	2222908	GOVERNMENT - STATE
5938	2322903	PROPRIETARY
5939	1322408	PROPRIETARY
5940	6924333	NON-PROFIT
5941	14623707	NON-PROFIT
5942	11824592	NON-PROFIT
5943	4322191	NON-PROFIT
5944	16222134	GOVERNMENT - FEDERAL
5945	12723507	NON-PROFIT
5946	13223507	NON-PROFIT
5947	10823223	NON-PROFIT
5948	11023225	PROPRIETARY
5949	4724070	GOVERNMENT - STATE
5950	13423602	NON-PROFIT
5951	14123601	NON-PROFIT
5952	15323454	NON-PROFIT
5953	12873763	GOVERNMENT - DISTRICT/AUTHORITY
5954	1222401	NON-PROFIT
5955	9299352	NON-PROFIT
5956	9523860	PROPRIETARY
5957	7124134	NON-PROFIT
5958	15023061	NON-PROFIT
5959	6324277	NON-PROFIT
5960	274104	NON-PROFIT
5961	160670810	PROPRIETARY
5962	15823434	NON-PROFIT
5963	8874102	NON-PROFIT
5964	9074055	NON-PROFIT
5965	8124151	NON-PROFIT
5966	922601	NON-PROFIT
5967	2583221	GOVERNMENT - STATE
5968	3122042	NON-PROFIT
5969	2397477	PROPRIETARY
5970	3097439	NON-PROFIT
5971	4397401	NON-PROFIT
5972	4297477	NON-PROFIT
5973	2644024	NON-PROFIT
5974	146320105	PROPRIETARY
5975	148424457	PROPRIETARY
5976	148624354	GOVERNMENT - LOCAL
5977	19020169	NON-PROFIT
5978	19523185	NON-PROFIT
5979	8523235	PROPRIETARY
5980	7224073	NON-PROFIT
5981	1205701	NON-PROFIT
5982	1305156	NON-PROFIT
5983	7824013	PROPRIETARY
5984	16843326	NON-PROFIT
5985	505401	NON-PROFIT
5986	605060	NON-PROFIT
5987	7298826	GOVERNMENT - DISTRICT/AUTHORITY
5988	7898368	GOVERNMENT - DISTRICT/AUTHORITY
5989	3798668	NON-PROFIT
5990	429944	NON-PROFIT
5991	1529646	GOVERNMENT - LOCAL
5992	1829615	NON-PROFIT
5993	10743210	GOVERNMENT - STATE
5994	9643214	NON-PROFIT
5995	9738105	PROPRIETARY
5996	187385212	NOT AVAILABLE
5997	129605	PROPRIETARY
5998	8598944	NON-PROFIT
5999	2298632	NON-PROFIT
6000	162970445	PROPRIETARY
6001	159570526	NOT AVAILABLE
6002	160071301	NOT AVAILABLE
6003	160571270	NOT AVAILABLE
6004	7229303	GOVERNMENT - DISTRICT/AUTHORITY
6005	13343452	NON-PROFIT
6006	161970601	NOT AVAILABLE
6007	9929162	GOVERNMENT - STATE
6008	162270505	NOT AVAILABLE
6009	829150	NON-PROFIT
6010	11798411	NON-PROFIT
6011	11498499	NON-PROFIT
6012	529621	NON-PROFIT
6013	12715240	GOVERNMENT - FEDERAL
6014	4444111	NON-PROFIT
6015	154480909	NOT AVAILABLE
6016	22115401	NON-PROFIT
6017	7744143	NON-PROFIT
6018	9829409	GOVERNMENT - STATE
6019	6844115	NON-PROFIT
6020	11244146	NON-PROFIT
6021	1229536	NON-PROFIT
6022	329532	NON-PROFIT
6023	5129010	GOVERNMENT - STATE
6024	4329827	GOVERNMENT - LOCAL
6025	4129406	PROPRIETARY
6026	1129203	NON-PROFIT
6027	3529203	PROPRIETARY
6028	5229210	GOVERNMENT - STATE
6029	7529108	GOVERNMENT - LOCAL
6030	6229303	GOVERNMENT - DISTRICT/AUTHORITY
6031	10329401	GOVERNMENT - FEDERAL
6032	4729690	PROPRIETARY
6033	3329526	PROPRIETARY
6034	10629506	PROPRIETARY
6035	10729212	NON-PROFIT
6036	7029621	GOVERNMENT - STATE
6037	3729203	GOVERNMENT - STATE
6038	5029210	GOVERNMENT - STATE
6039	9729118	NON-PROFIT
6040	6738012	PROPRIETARY
6041	5624503	NON-PROFIT
6042	8529203	GOVERNMENT - STATE
6043	11029303	PROPRIETARY
6044	2929505	PROPRIETARY
6045	3829406	PROPRIETARY
6046	324450	NON-PROFIT
6047	16643078	NON-PROFIT
6048	30576054	PROPRIETARY
6049	58675219	NON-PROFIT
6050	73175024	PROPRIETARY
6051	12323666	NON-PROFIT
6052	224445	NON-PROFIT
6053	5599166	GOVERNMENT - DISTRICT/AUTHORITY
6054	1298816	GOVERNMENT - DISTRICT/AUTHORITY
6055	165070546	NOT AVAILABLE
6056	16144512	NON-PROFIT
6057	160770812	NOT AVAILABLE
6058	8859636	GOVERNMENT - FEDERAL
6059	6943420	NON-PROFIT
6060	9198502	PROPRIETARY
6061	154780120	NOT AVAILABLE
6062	10581625	GOVERNMENT - LOCAL
6063	154280109	NOT AVAILABLE
6064	2180303	NON-PROFIT
6065	9181004	GOVERNMENT - FEDERAL
6066	126	NON-PROFIT
6067	178827104	PROPRIETARY
6068	37	GOVERNMENT - FEDERAL
6069	4744223	PROPRIETARY
6070	8127705	GOVERNMENT - FEDERAL
6071	8528301	GOVERNMENT - FEDERAL
6072	15844621	NON-PROFIT
6073	283544	NON-PROFIT
6074	583544	GOVERNMENT - STATE
6075	2483843	NON-PROFIT
6076	1597015	NON-PROFIT
6077	3597222	NON-PROFIT
6078	797103	NON-PROFIT
6079	3897138	NON-PROFIT
6080	3483837	GOVERNMENT - DISTRICT/AUTHORITY
6081	2114203	NON-PROFIT
6082	1283861	GOVERNMENT - LOCAL
6083	697225	PROPRIETARY
6084	4413365	NON-PROFIT
6085	2597015	NON-PROFIT
6086	6697828	GOVERNMENT - DISTRICT/AUTHORITY
6087	197216	NON-PROFIT
6088	1797227	NON-PROFIT
6089	2097030	NON-PROFIT
6090	2197210	NON-PROFIT
6091	2797223	GOVERNMENT - DISTRICT/AUTHORITY
6092	6197141	NON-PROFIT
6093	1297838	NOT AVAILABLE
6094	1983530	GOVERNMENT - DISTRICT/AUTHORITY
6095	183864	NON-PROFIT
6096	3697132	NON-PROFIT
6097	3197836	GOVERNMENT - DISTRICT/AUTHORITY
6098	4997383	NON-PROFIT
6099	3783638	NON-PROFIT
6100	4383611	GOVERNMENT - DISTRICT/AUTHORITY
6101	3883467	GOVERNMENT - LOCAL
6102	4797367	NON-PROFIT
6103	4897365	NON-PROFIT
6104	2414220	NON-PROFIT
6105	2612455	NON-PROFIT
6106	2714217	NON-PROFIT
6107	3414263	GOVERNMENT - DISTRICT/AUTHORITY
6108	3712883	NON-PROFIT
6109	3812983	NON-PROFIT
6110	4613607	NON-PROFIT
6111	4913346	NON-PROFIT
6112	5014620	GOVERNMENT - DISTRICT/AUTHORITY
6113	5213618	NON-PROFIT
6114	6111561	NON-PROFIT
6115	6311580	NON-PROFIT
6116	6711714	NON-PROFIT
6117	6811530	NON-PROFIT
6118	7411548	NON-PROFIT
6119	7713440	NON-PROFIT
6120	7813501	NON-PROFIT
6121	8113215	NON-PROFIT
6122	8614456	NON-PROFIT
6123	8914424	NON-PROFIT
6124	9010990	NON-PROFIT
6125	9112771	NON-PROFIT
6126	737766	PROPRIETARY
6127	2457382	NON-PROFIT
6128	6557066	NON-PROFIT
6129	1987102	PROPRIETARY
6130	15798029	NON-PROFIT
6131	4557702	GOVERNMENT - FEDERAL
6132	15637091	GOVERNMENT - LOCAL
6133	15098498	GOVERNMENT - STATE
6134	9710512	NON-PROFIT
6135	9812180	NON-PROFIT
6136	3057013	NON-PROFIT
6137	3140831	NON-PROFIT
6138	10310970	GOVERNMENT - LOCAL
6139	3442701	PROPRIETARY
6140	10413669	NON-PROFIT
6141	10513642	NON-PROFIT
6142	6057105	PROPRIETARY
6143	10813690	NON-PROFIT
6144	11112308	NON-PROFIT
6145	11212043	NON-PROFIT
6146	11414865	NON-PROFIT
6147	2021225	NON-PROFIT
6148	1321215	NON-PROFIT
6149	2621209	NON-PROFIT
6150	2803820	NON-PROFIT
6151	2003458	NON-PROFIT
6152	2103257	NON-PROFIT
6153	9040509	NON-PROFIT
6154	13012401	NON-PROFIT
6155	13510601	NON-PROFIT
6156	14710708	NON-PROFIT
6157	3742066	PROPRIETARY
6158	14914527	NON-PROFIT
6159	15010456	NON-PROFIT
6160	3821742	GOVERNMENT - STATE
6161	15814550	GOVERNMENT - LOCAL
6162	17311237	NON-PROFIT
6163	18110021	NON-PROFIT
6164	19210304	NON-PROFIT
6165	19411355	NON-PROFIT
6166	19811691	NON-PROFIT
6167	2461832	GOVERNMENT - FEDERAL
6168	2942102	PROPRIETARY
6169	8442103	PROPRIETARY
6170	114210457	NON-PROFIT
6171	114312308	NON-PROFIT
6172	115014127	NON-PROFIT
6173	12241858	NON-PROFIT
6174	115610034	NON-PROFIT
6175	115910567	NON-PROFIT
6176	116014437	NON-PROFIT
6177	116112572	NON-PROFIT
6178	116513126	NON-PROFIT
6179	116610021	GOVERNMENT - STATE
6180	13562016	NON-PROFIT
6181	9162959	PROPRIETARY
6182	118610019	NON-PROFIT
6183	2508053	PROPRIETARY
6184	119310038	NON-PROFIT
6185	119810605	NON-PROFIT
6186	119914843	NON-PROFIT
6187	121114830	NOT AVAILABLE
6188	10510548	GOVERNMENT - FEDERAL
6189	25411701	PROPRIETARY
6190	3062052	GOVERNMENT - DISTRICT/AUTHORITY
6191	6321550	NON-PROFIT
6192	57277665	PROPRIETARY
6193	7076821	GOVERNMENT - DISTRICT/AUTHORITY
6194	9877836	NON-PROFIT
6195	10679225	GOVERNMENT - DISTRICT/AUTHORITY
6196	16977434	PROPRIETARY
6197	17276837	GOVERNMENT - DISTRICT/AUTHORITY
6198	21679035	NON-PROFIT
6199	24575948	PROPRIETARY
6200	31275766	NON-PROFIT
6201	33676550	NON-PROFIT
6202	5021237	NON-PROFIT
6203	5121204	NON-PROFIT
6204	39576252	GOVERNMENT - DISTRICT/AUTHORITY
6205	961605	PROPRIETARY
6206	861614	NON-PROFIT
6207	50476950	GOVERNMENT - DISTRICT/AUTHORITY
6208	2060624	NON-PROFIT
6209	2460635	NON-PROFIT
6210	2960164	PROPRIETARY
6211	1360649	NON-PROFIT
6212	8360461	NON-PROFIT
6213	9660426	NON-PROFIT
6214	11460160	PROPRIETARY
6215	12460115	NON-PROFIT
6216	2840324	PROPRIETARY
6217	9941017	NON-PROFIT
6218	5726003	PROPRIETARY
6219	2025526	NON-PROFIT
6220	4541101	NON-PROFIT
6221	925709	GOVERNMENT - STATE
6222	5626105	PROPRIETARY
6223	540361	PROPRIETARY
6224	2741042	PROPRIETARY
6225	9262226	NON-PROFIT
6226	7761032	NON-PROFIT
6227	173204330	GOVERNMENT - FEDERAL
6228	6061554	NON-PROFIT
6229	6442071	GOVERNMENT - LOCAL
6230	2240004	NON-PROFIT
6231	6241472	NON-PROFIT
6232	1473103	PROPRIETARY
6233	8573110	PROPRIETARY
6234	13273096	GOVERNMENT - DISTRICT/AUTHORITY
6235	3574354	NON-PROFIT
6236	10574020	GOVERNMENT - DISTRICT/AUTHORITY
6237	10874637	NON-PROFIT
6238	10773933	GOVERNMENT - LOCAL
6239	2557231	NON-PROFIT
6240	3957785	NON-PROFIT
6241	15161254	GOVERNMENT - DISTRICT/AUTHORITY
6242	17562454	GOVERNMENT - DISTRICT/AUTHORITY
6243	18062278	PROPRIETARY
6244	17162568	NON-PROFIT
6245	17762881	GOVERNMENT - LOCAL
6246	1099508	NON-PROFIT
6247	14773071	GOVERNMENT - STATE
6248	899508	PROPRIETARY
6249	399603	GOVERNMENT - DISTRICT/AUTHORITY
6250	1899835	GOVERNMENT - LOCAL
6251	2599833	GOVERNMENT - LOCAL
6252	112208	NON-PROFIT
6253	214727	NON-PROFIT
6254	14637317	NON-PROFIT
6255	16538104	GOVERNMENT - FEDERAL
6256	6237841	PROPRIETARY
6257	1137643	NON-PROFIT
6258	15337110	NON-PROFIT
6259	1438551	PROPRIETARY
6260	5659403	NON-PROFIT
6261	11237030	PROPRIETARY
6262	19010044	GOVERNMENT - LOCAL
6263	7437412	PROPRIETARY
6264	7537421	PROPRIETARY
6265	1637355	PROPRIETARY
6266	4238068	NON-PROFIT
6267	16738019	NON-PROFIT
6268	7837404	NON-PROFIT
6269	16138464	PROPRIETARY
6270	5937748	NON-PROFIT
6271	12637375	PROPRIETARY
6272	4538343	GOVERNMENT - DISTRICT/AUTHORITY
6273	16338358	GOVERNMENT - DISTRICT/AUTHORITY
6274	4638478	PROPRIETARY
6275	4937061	PROPRIETARY
6276	6437033	NON-PROFIT
6277	6837857	NON-PROFIT
6278	11038237	PROPRIETARY
6279	3737916	NON-PROFIT
6280	3837923	NON-PROFIT
6281	13637934	PROPRIETARY
6282	13737934	PROPRIETARY
6283	14537684	GOVERNMENT - FEDERAL
6284	4737745	NON-PROFIT
6285	10837920	PROPRIETARY
6286	192974132	NOT AVAILABLE
6287	16538120	NON-PROFIT
6288	1693721	PROPRIETARY
6289	17337203	NON-PROFIT
6290	17738105	NON-PROFIT
6291	17837185	GOVERNMENT - LOCAL
6292	16511229	NON-PROFIT
6293	18037212	PROPRIETARY
6294	17937129	PROPRIETARY
6295	16438138	NON-PROFIT
6296	3166749	PROPRIETARY
6297	6166211	PROPRIETARY
6298	1667054	NON-PROFIT
6299	2700698	PROPRIETARY
6300	13667878	GOVERNMENT - LOCAL
6301	10866209	PROPRIETARY
6302	10766211	PROPRIETARY
6303	6566219	GOVERNMENT - STATE
6304	10167473	GOVERNMENT - LOCAL
6305	13967672	GOVERNMENT - LOCAL
6306	100614	PROPRIETARY
6307	200613	PROPRIETARY
6308	400631	NON-PROFIT
6309	500674	PROPRIETARY
6310	800694	PROPRIETARY
6311	1000676	NON-PROFIT
6312	1300680	NOT AVAILABLE
6313	1900714	PROPRIETARY
6314	17777437	NON-PROFIT
6315	14567226	PROPRIETARY
6316	15267206	NON-PROFIT
6317	2300717	NON-PROFIT
6318	2400733	NON-PROFIT
6319	2900960	PROPRIETARY
6320	3000960	PROPRIETARY
6321	4500939	PROPRIETARY
6322	4900919	PROPRIETARY
6323	5000914	PROPRIETARY
6324	6000919	NON-PROFIT
6325	6300936	NOT AVAILABLE
6326	6800910	PROPRIETARY
6327	496913	GOVERNMENT - LOCAL
6328	696940	GOVERNMENT - LOCAL
6329	396799	GOVERNMENT - DISTRICT/AUTHORITY
6330	679106	NON-PROFIT
6331	2278701	NON-PROFIT
6332	2578704	NON-PROFIT
6333	2975001	PROPRIETARY
6334	3379501	GOVERNMENT - LOCAL
6335	3578756	PROPRIETARY
6336	3778759	NON-PROFIT
6337	3878737	NON-PROFIT
6338	5676022	NON-PROFIT
6339	8776426	NON-PROFIT
6340	8979316	GOVERNMENT - DISTRICT/AUTHORITY
6341	9375010	PROPRIETARY
6342	9579014	GOVERNMENT - DISTRICT/AUTHORITY
6343	10078613	PROPRIETARY
6344	10876033	NON-PROFIT
6345	11077327	PROPRIETARY
6346	11578934	NON-PROFIT
6347	75934239	NOT AVAILABLE
6348	77232960	NOT AVAILABLE
6349	77333136	NOT AVAILABLE
6350	15678840	GOVERNMENT - DISTRICT/AUTHORITY
6351	79033612	NOT AVAILABLE
6352	15776210	PROPRIETARY
6353	78634102	NON-PROFIT
6354	15875020	PROPRIETARY
6355	80332563	NOT AVAILABLE
6356	80433484	NOT AVAILABLE
6357	16678017	PROPRIETARY
6358	79632606	NOT AVAILABLE
6359	80233325	NOT AVAILABLE
6360	16779027	GOVERNMENT - DISTRICT/AUTHORITY
6361	17378539	PROPRIETARY
6362	17478539	PROPRIETARY
6363	18779936	PROPRIETARY
6364	19575028	PROPRIETARY
6365	19879735	GOVERNMENT - LOCAL
6366	23275140	PROPRIETARY
6367	23876531	GOVERNMENT - DISTRICT/AUTHORITY
6368	24675652	NON-PROFIT
6369	98662233	NOT AVAILABLE
6370	25177093	PROPRIETARY
6371	25477008	PROPRIETARY
6372	26877089	NON-PROFIT
6373	31975142	NON-PROFIT
6374	33177339	PROPRIETARY
6375	36475902	NON-PROFIT
6376	97160618	NOT AVAILABLE
6377	43275093	PROPRIETARY
6378	43979778	GOVERNMENT - DISTRICT/AUTHORITY
6379	49779549	GOVERNMENT - DISTRICT/AUTHORITY
6380	50579553	GOVERNMENT - DISTRICT/AUTHORITY
6381	51775501	PROPRIETARY
6382	133978746	PROPRIETARY
6383	136775146	PROPRIETARY
6384	139077506	PROPRIETARY
6385	141177845	NON-PROFIT
6386	141375051	PROPRIETARY
6387	37679752	GOVERNMENT - DISTRICT/AUTHORITY
6388	142576054	PROPRIETARY
6389	39	NON-PROFIT
6390	6479502	GOVERNMENT - DISTRICT/AUTHORITY
6391	122944113	NOT AVAILABLE
6392	121843614	PROPRIETARY
6393	125943207	PROPRIETARY
6394	128844512	PROPRIETARY
6395	79277386	PROPRIETARY
6396	81176109	NON-PROFIT
6397	81376905	NON-PROFIT
6398	145323116	NOT AVAILABLE
6399	155583642	NON-PROFIT
6400	155483712	NON-PROFIT
6401	156946037	NON-PROFIT
6402	15	GOVERNMENT - FEDERAL
6403	24	GOVERNMENT - FEDERAL
6404	1476011	PROPRIETARY
6405	3606111	GOVERNMENT - FEDERAL
6406	13337129	GOVERNMENT - FEDERAL
6407	8230513	PROPRIETARY
6408	11976208	PROPRIETARY
6409	137	NOT AVAILABLE
6410	75	NON-PROFIT
6411	1099504	GOVERNMENT - FEDERAL
6412	13475204	NON-PROFIT
6413	14575235	PROPRIETARY
6414	22776051	PROPRIETARY
6415	52679556	GOVERNMENT - DISTRICT/AUTHORITY
6416	32075662	PROPRIETARY
6417	38075149	PROPRIETARY
6418	42775075	PROPRIETARY
6419	43075024	PROPRIETARY
6420	56776301	PROPRIETARY
6421	137276092	PROPRIETARY
6422	143475115	PROPRIETARY
6423	76977598	PROPRIETARY
6424	78378539	PROPRIETARY
6425	140776548	NON-PROFIT
6426	62671639	NOT AVAILABLE
6427	7576513	PROPRIETARY
6428	7779720	GOVERNMENT - STATE
6429	16276208	PROPRIETARY
6430	23475402	PROPRIETARY
6431	27377074	PROPRIETARY
6432	27577090	NON-PROFIT
6433	27777054	PROPRIETARY
6434	27977090	PROPRIETARY
6435	42975093	NON-PROFIT
6436	49075090	NON-PROFIT
6437	54676384	GOVERNMENT - STATE
6438	56476301	PROPRIETARY
6439	57775251	PROPRIETARY
6440	136275605	PROPRIETARY
6441	141776001	PROPRIETARY
6442	142877035	NON-PROFIT
6443	71176549	NON-PROFIT
6444	71878229	PROPRIETARY
6445	71978216	PROPRIETARY
6446	77577450	PROPRIETARY
6447	82478626	PROPRIETARY
6448	1696790	GOVERNMENT - STATE
6449	496706	NON-PROFIT
6450	2596746	GOVERNMENT - STATE
6451	279606	PROPRIETARY
6452	575013	PROPRIETARY
6453	1376015	PROPRIETARY
6454	4777707	PROPRIETARY
6455	5176021	PROPRIETARY
6456	6079106	PROPRIETARY
6457	8178526	PROPRIETARY
6458	12177304	PROPRIETARY
6459	36279415	PROPRIETARY
6460	48078258	PROPRIETARY
6461	135478414	PROPRIETARY
6462	141976104	PROPRIETARY
6463	78278539	PROPRIETARY
6464	79375961	GOVERNMENT - DISTRICT/AUTHORITY
6465	79776086	PROPRIETARY
6466	81276015	PROPRIETARY
6467	82676234	GOVERNMENT - DISTRICT/AUTHORITY
